37,29,45
73,79,36
49,61,57
51,93,95
79,56,74
42,4,43
17,27,38
43,58,46
42,57,63
19,33,26
71,87,64
33,63,33
38,29,66
27,39,34
42,20,48
22,60,71
63,92,95
88,36,62
39,45,55
86,99,30
38,83,52
79,68,53
48,22,35
53,73,25
67,99,35
83,76,44
68,79,65
39,51,59
62,63,17
66,84,88
68,50,46
90,18,95
71,80,71
79,48,99
43,47,41
92,72,45
73,60,46
52,30,72
99,78,72
82,74,9
51,52,86
73,72,46
59,48,52
90,10,95
64,9,66
40,53,32
25,93,93
75,64,16
85,90,83
60,43,68
50,27,52
36,62,93
87,79,60
32,27,10
66,84,80
89,49,54
82,87,6
46,16,55
71,34,82
66,55,40
14,62,63
20,30,13
61,80,97
39,31,62
81,86,19
64,50,66
72,62,87
94,37,75
53,7,48
92,15,80
84,57,83
84,12,93
88,68,79
70,83,36
45,74,74
39,66,97
55,87,84
82,89,71
24,53,47
22,77,60
81,65,88
63,39,33
39,74,63
39,28,44
80,63,69
66,66,79
15,93,90
46,33,72
71,53,65
42,74,90
54,52,65
88,73,66
76,53,72
63,87,54
72,70,40
19,21,23
50,26,63
51,69,80
48,40,23
35,71,47
15,70,62
97,54,94
92,32,91
62,73,44
34,7,28
60,81,42
56,61,30
79,73,96
81,88,77
49,79,32
49,75,48
87,66,64
69,94,72
43,39,20
89,13,77
82,71,50
53,29,78
67,95,77
50,44,80
85,45,58
78,77,16
32,96,65
42,54,86
60,72,63
85,87,78
50,47,30
8,70,68
70,56,44
48,34,53
20,44,33
40,64,92
43,22,34
54,43,47
93,57,66
40,48,37
40,67,60
39,74,75
53,82,89
56,37,77
19,55,70
66,19,71
28,90,78
40,58,23
55,89,76
65,85,33
58,12,54
39,65,89
41,39,33
62,21,70
91,68,31
19,61,58
46,36,63
92,67,69
88,18,73
42,71,54
60,90,80
22,68,61
95,40,69
82,33,78
89,98,54
50,87,50
84,58,43
24,24,41
31,36,46
47,15,54
12,24,19
70,30,84
42,79,58
83,76,18
75,87,26
99,89,49
57,58,27
58,63,89
79,73,35
8,24,31
59,44,80
79,36,64
23,10,16
20,20,35
31,69,64
67,90,57
65,44,22
72,71,68
45,51,41
36,92,97
92,84,29
67,66,81
82,95,81
45,60,81
44,58,82
96,33,96
28,76,92
66,39,47
54,51,5
48,64,42
55,49,55
57,75,37
43,50,92
45,60,97
92,45,81
95,79,96
59,98,49
55,85,58
40,90,68
69,57,58
54,51,22
23,20,15
79,48,82
51,85,98
30,40,47
32,71,60
22,41,35
88,35,82
19,87,99
95,59,88
31,21,30
23,31,30
93,55,59
89,84,17
59,62,41
88,93,51
82,81,74
50,55,56
62,71,98
26,72,78
57,76,70
86,36,95
25,13,22
93,27,73
45,36,72
43,72,85
66,88,68
70,65,83
87,77,19
78,88,22
54,28,64
95,57,70
48,62,66
62,63,7
85,83,91
38,39,31
45,37,49
53,35,31
85,24,74
42,67,84
45,88,53
40,74,42
96,92,6
59,52,57
56,84,91
30,42,28
80,89,45
80,49,84
56,45,25
56,28,37
35,76,79
64,32,34
96,29,99
72,83,12
28,90,89
85,88,62
81,74,36
79,70,49
40,49,88
65,95,48
19,74,85
29,91,76
48,31,43
74,75,68
79,77,12
25,86,85
33,69,77
58,70,75
75,61,47
91,68,71
78,87,79
89,96,11
89,5,88
3,87,88
76,68,80
50,95,69
33,52,52
66,50,22
17,60,60
98,44,66
74,32,95
46,19,64
85,95,38
66,92,74
68,66,66
66,32,94
56,31,26
85,61,58
76,36,64
52,52,80
12,42,46
57,61,68
27,63,88
49,93,62
93,77,36
24,37,30
21,46,53
22,79,73
79,77,72
62,31,40
73,39,85
86,93,92
11,50,56
95,95,47
69,23,86
97,66,85
64,84,64
68,95,56
52,36,19
20,84,77
34,50,75
39,53,55
87,58,97
32,75,72
48,57,61
98,65,88
78,85,58
71,47,58
30,65,65
37,59,63
77,7,83
72,42,44
33,90,70
46,52,95
22,49,47
80,55,96
75,75,74
59,83,86
80,85,61
99,94,17
24,76,61
93,75,86
52,29,45
90,68,91
37,83,56
98,93,67
84,55,37
77,78,58
74,46,31
56,77,60
25,16,36
91,84,72
15,14,19
56,37,78
91,85,27
62,35,48
95,97,10
73,78,25
90,88,43
56,48,16
90,53,97
39,96,81
28,35,54
78,90,90
51,73,47
28,57,60
63,34,31
58,74,82
58,23,75
30,78,93
41,53,21
98,96,61
34,35,56
37,86,73
59,67,49
76,46,95
63,52,13
64,63,69
58,62,16
93,34,81
44,93,81
49,80,59
63,42,88
9,59,58
40,37,34
17,34,23
94,67,42
36,48,17
58,33,35
38,46,55
71,81,31
82,60,90
46,66,78
52,98,48
98,99,18
19,29,38
63,40,86
78,41,53
72,92,24
77,47,92
35,50,82
85,94,86
33,20,32
81,62,94
93,70,71
92,99,41
10,24,20
75,52,47
33,68,50
40,67,79
33,88,83
23,42,43
92,45,74
68,99,90
93,60,68
70,99,69
52,74,51
47,21,53
70,30,78
98,84,30
83,29,79
15,66,75
70,63,23
44,24,53
78,52,91
77,12,77
40,72,83
52,63,53
35,37,39
28,63,67
17,55,65
91,37,88
89,78,12
74,70,59
15,26,37
5,61,61
51,57,52
60,60,6
45,36,36
27,18,12
41,42,64
87,94,21
32,32,39
90,71,39
97,52,77
69,79,39
58,60,41
66,56,94
38,40,15
83,54,78
57,49,62
72,57,28
45,66,47
51,69,44
12,91,93
69,84,33
70,57,77
56,31,29
72,58,24
65,37,79
64,82,58
92,94,4
61,67,73
73,45,52
72,73,43
28,49,44
14,58,63
43,41,78
63,88,52
4,77,76
80,47,92
86,58,71
57,47,87
75,84,83
98,56,66
85,49,60
58,66,44
64,32,39
71,57,49
90,86,43
62,61,40
31,44,18
83,95,81
20,62,62
37,95,94
62,51,32
64,20,68
68,49,55
33,72,47
87,26,62
35,97,63
44,73,75
3,65,64
75,11,73
33,26,12
13,31,34
71,38,79
38,59,94
99,60,77
33,40,8
9,71,72
61,77,72
40,62,95
73,52,48
90,52,78
37,29,55
58,98,72
44,82,72
7,6,10
48,65,78
65,41,79
39,82,61
34,30,55
18,46,60
36,75,68
73,69,48
74,43,70
47,29,48
42,34,24
85,9,89
50,26,43
62,42,45
93,62,81
39,61,29
28,97,93
78,37,87
60,35,84
9,33,29
34,34,18
21,75,92
98,89,88
31,22,39
79,67,88
41,40,47
39,98,74
55,87,48
52,64,78
47,73,66
44,66,56
66,82,60
45,71,32
14,25,20
50,61,46
92,87,27
28,24,21
46,47,87
33,35,56
48,67,56
40,64,60
61,35,29
72,75,58
57,65,85
63,49,28
95,70,93
94,68,54
30,13,41
76,56,54
69,61,20
70,38,48
48,31,53
33,12,31
42,88,54
88,33,59
10,66,65
78,39,85
28,17,26
40,47,64
14,86,79
62,89,53
80,19,66
36,34,24
56,97,92
61,63,90
81,73,92
55,55,68
75,68,60
10,49,55
83,71,17
47,51,60
45,21,32
83,88,89
81,65,62
34,44,29
75,69,71
29,68,41
63,96,97
88,70,44
95,53,62
65,64,80
35,75,67
61,37,71
18,76,63
42,42,21
56,79,70
37,24,47
99,80,95
55,55,38
29,82,77
87,24,64
50,93,65
74,40,36
69,64,62
41,54,65
91,96,11
91,46,74
19,33,44
63,99,98
22,50,29
47,68,43
87,61,43
6,69,66
57,40,79
41,10,43
37,93,63
97,87,12
47,78,49
66,62,54
92,86,42
81,93,44
62,32,34
17,78,81
37,46,10
13,59,53
58,12,49
14,21,8
61,58,40
28,28,21
21,71,65
46,28,67
36,74,46
9,57,53
56,14,50
38,81,90
73,56,83
79,86,95
64,79,50
89,17,92
9,40,46
24,84,98
35,17,35
42,45,58
94,74,91
82,56,32
68,97,46
40,75,92
27,37,49
96,40,82
30,87,97
66,97,49
74,94,72
65,89,44
95,85,48
46,19,47
79,31,80
46,87,58
99,20,84
52,75,61
30,32,55
54,83,87
46,95,73
57,56,99
78,14,79
78,89,90
79,28,99
75,94,42
84,69,65
76,98,36
24,77,64
30,40,69
68,15,57
57,60,51
67,70,68
32,20,42
53,67,40
35,14,43
95,52,87
52,31,67
18,67,84
82,70,63
74,27,71
88,57,38
95,96,52
12,60,69
30,51,54
72,98,58
39,20,49
55,29,36
44,36,68
90,85,94
84,18,68
53,59,80
24,77,85
77,83,95
45,42,13
95,20,84
49,49,5
40,13,46
51,48,27
56,95,84
98,51,55
72,42,32
31,71,74
48,62,31
78,68,68
92,92,63
85,93,80
22,96,98
67,76,59
87,53,65
67,78,25
75,89,59
34,97,98
57,64,41
95,80,49
54,91,80
84,90,73
94,88,16
54,65,31
40,22,58
26,67,73
55,74,53
76,76,61
61,86,33
61,78,96
59,89,66
56,61,37
18,16,7
65,32,86
72,34,87
45,44,82
86,67,72
37,22,48
41,78,83
62,85,30
66,66,84
37,72,98
54,52,29
87,61,39
69,76,54
75,97,59
31,63,34
84,66,62
25,87,97
54,76,79
23,37,36
91,21,80
66,26,80
40,58,58
12,15,15
84,44,59
64,70,31
82,66,48
71,78,74
97,99,80
11,26,17
60,43,98
25,71,67
33,75,43
64,81,61
66,72,32
55,80,58
18,48,39
20,89,75
52,16,66
90,74,86
70,49,86
94,69,89
52,88,60
60,42,47
36,42,33
42,29,43
36,44,53
73,65,88
74,42,39
70,94,83
11,71,72
37,22,54
19,16,26
95,71,37
75,91,68
17,79,95
71,56,58
1,11,11
74,23,72
87,62,61
58,83,76
24,14,14
90,20,89
80,98,92
88,90,61
31,93,93
46,85,93
44,48,43
35,15,29
59,53,16
91,57,86
77,78,58
97,54,91
32,20,24
76,64,96
89,90,35
87,53,72
81,36,50
58,40,53
56,63,92
28,36,40
24,23,23
54,34,70
8,76,80
51,80,78
55,82,93
71,76,71
42,75,49
46,73,63
8,34,40
18,12,7
79,95,77
75,67,24
66,41,66
43,48,15
65,28,76
50,20,47
79,80,92
44,65,65
69,63,57
81,88,50
72,64,34
40,40,79
45,57,91
52,47,91
29,31,12
47,18,41
59,63,19
18,97,83
26,58,43
38,56,20
60,79,24
77,40,52
50,66,71
34,21,28
39,87,86
82,80,90
60,73,75
45,93,87
28,93,92
92,49,78
72,91,95
27,91,88
82,79,13
59,61,50
72,14,60
29,51,61
16,29,36
12,65,64
84,97,55
83,41,54
80,67,50
75,12,74
45,40,33
20,11,20
18,96,80
77,12,68
70,75,69
87,89,44
99,89,77
76,47,45
98,98,30
45,27,32
43,77,62
21,44,47
23,48,62
79,10,84
50,95,54
61,83,23
15,68,80
50,76,70
37,95,71
31,45,57
72,43,47
60,60,40
30,49,34
44,74,45
43,6,41
91,19,94
67,9,73
82,32,91
84,29,94
55,32,33
58,77,55
36,67,74
34,26,12
44,47,69
75,43,58
86,73,98
52,39,78
8,58,61
73,61,77
10,13,18
15,29,26
33,17,25
47,79,52
15,69,56
63,64,12
32,87,96
89,69,97
53,68,38
42,38,42
78,87,60
63,28,75
98,63,54
34,71,56
53,54,98
24,43,31
35,67,33
62,48,40
82,43,68
59,89,58
70,66,83
63,76,82
9,28,33
55,22,49
55,63,20
54,19,46
66,65,19
80,87,94
35,37,70
40,85,71
54,46,70
72,81,82
89,99,11
76,43,87
76,73,62
45,29,19
24,48,50
24,78,96
32,45,61
66,93,47
34,66,50
52,29,61
87,83,95
79,57,27
62,49,39
51,72,72
87,35,72
95,74,57
60,66,41
37,18,28
77,28,78
25,91,95
58,75,30
59,99,88
59,74,72
70,64,20
81,51,86
40,87,48
82,67,45
42,30,36
73,74,63
25,84,74
94,37,77
80,71,33
85,76,64
78,89,90
75,55,84
71,60,15
73,95,28
45,73,98
36,63,86
49,14,43
86,68,61
26,27,51
46,29,32
55,99,80
45,34,42
76,90,93
56,43,96
77,71,89
92,99,85
22,20,18
23,81,80
59,29,52
76,84,83
39,93,66
32,27,19
41,64,51
26,23,19
62,70,91
39,23,57
19,18,9
74,55,98
75,87,40
62,99,49
61,73,47
98,25,87
43,96,58
55,59,97
26,63,54
25,71,47
44,86,82
19,56,68
92,29,86
20,92,85
79,57,46
45,87,93
40,85,87
98,60,58
67,83,27
62,78,53
48,55,44
56,16,45
14,22,26
39,11,33
82,10,84
92,98,12
85,44,88
44,75,61
33,18,42
31,22,34
42,57,42
34,53,63
57,69,15
28,20,35
54,52,41
78,91,71
43,63,95
74,36,83
79,63,41
85,99,53
29,64,36
53,54,32
43,68,46
87,11,77
21,33,35
83,92,58
38,67,81
33,53,29
59,50,37
26,38,26
71,95,42
44,79,61
49,65,86
33,40,57
86,10,87
33,69,59
44,61,74
68,32,61
81,38,52
35,23,43
43,45,18
12,12,5
44,90,91
18,28,45
32,50,43
57,64,14
53,44,94
96,70,87
76,52,65
81,78,50
30,84,89
54,68,89
50,67,18
75,61,18
41,8,40
46,87,90
82,63,88
67,61,86
52,64,88
28,31,25
44,38,11
81,92,69
85,81,38
21,97,95
97,86,38
23,48,62
61,37,54
26,64,70
69,31,79
90,50,66
75,89,27
28,90,87
25,72,86
80,7,80
76,67,48
99,75,48
84,75,76
87,83,48
60,41,59
23,64,66
29,50,30
9,87,91
87,62,52
53,41,36
21,9,17
77,90,50
34,42,23
26,76,62
48,61,49
77,20,61
62,81,42
95,96,9
85,75,93
73,95,25
61,88,63
62,68,42
88,73,63
99,56,63
84,82,74
66,51,61
95,77,99
14,20,10
46,60,53
70,79,93
42,84,93
19,97,82
71,85,27
72,77,45
68,87,53
39,19,32
40,98,99
34,62,50
72,76,80
46,52,52
48,37,33
73,73,48
89,97,68
33,50,44
51,42,41
27,51,57
48,41,83
81,84,90
51,58,30
66,42,68
81,70,25
43,15,52
55,72,36
91,48,62
82,70,63
98,86,67
97,71,43
95,6,95
89,64,51
94,70,57
56,40,87
59,53,61
16,59,72
22,91,77
27,75,75
20,41,33
95,73,49
12,53,60
59,59,27
94,22,83
60,51,59
95,99,27
30,28,11
36,73,76
61,96,92
22,3,22
28,29,40
69,88,34
22,83,92
43,93,82
44,4,41
18,69,68
65,98,84
41,57,45
70,47,95
56,57,16
65,93,95
94,65,64
15,96,95
93,80,44
62,22,66
33,11,37
49,93,77
49,75,70
68,48,53
24,30,31
36,74,49
70,98,44
80,70,51
77,83,76
15,12,7
41,83,80
39,44,9
71,44,63
58,18,53
35,61,28
36,32,62
19,41,48
63,36,84
76,16,76
84,81,30
77,80,24
47,45,30
29,72,72
87,84,89
64,65,75
76,35,46
75,30,69
45,49,51
89,60,99
99,76,63
27,59,71
31,27,51
70,48,87
26,83,97
70,42,47
15,34,21
78,24,91
39,86,53
91,37,61
81,90,73
48,60,60
62,59,8
63,55,39
65,55,59
84,86,60
8,43,47
79,59,76
61,31,60
97,94,92
30,36,32
7,62,59
25,57,41
40,52,23
32,31,3
92,98,55
20,59,76
68,84,38
37,63,88
27,48,40
90,74,86
54,46,34
94,75,78
94,85,57
51,73,65
25,72,84
88,91,15
69,45,65
49,88,48
32,98,81
7,55,57
70,46,45
40,32,40
71,74,88
15,69,65
71,84,48
95,84,64
13,57,62
6,95,98
95,59,48
89,47,44
68,85,76
61,42,32
49,42,15
17,87,83
28,80,93
57,73,21
14,28,20
93,82,73
42,59,35
30,56,42
80,59,53
95,26,92
53,74,85
52,85,62
53,53,85
83,59,72
16,48,35
46,64,78
33,43,75
33,28,48
30,47,39
89,79,44
72,46,39
59,99,78
48,59,93
60,28,59
74,64,76
5,65,67
36,62,93
27,38,64
89,73,89
59,87,55
99,55,87
85,87,10
43,34,41
80,68,93
87,79,98
8,59,58
45,82,99
81,88,98
83,75,78
53,11,49
85,56,59
88,61,36
83,59,55
87,60,40
88,86,15
78,49,33
45,14,46
53,93,99
82,96,20
82,73,28
76,28,89
62,59,93
53,61,35
34,8,39
35,79,64
86,99,33
40,74,81
57,27,63
23,59,81
80,50,85
75,83,80
47,8,44
43,59,75
71,78,75
75,76,22
74,62,67
78,45,73
92,83,62
45,30,34
47,97,76
34,37,10
50,26,62
78,29,88
26,86,78
39,37,63
67,7,68
44,28,34
27,42,20
25,71,77
78,80,46
67,51,65
65,47,22
67,65,97
78,49,91
84,88,69
39,68,30
63,56,95
23,66,76
71,73,90
38,57,73
16,37,46
37,61,62
68,80,50
49,60,88
6,29,24
95,72,79
68,48,33
87,85,99
94,41,59
44,90,77
39,97,80
79,60,54
27,13,27
23,7,18
61,35,41
52,55,28
47,75,77
87,76,17
38,69,97
68,77,40
33,19,37
84,97,60
52,44,87
33,38,55
67,16,66
78,26,53
70,26,61
44,60,86
79,50,36
57,74,88
53,39,87
38,86,97
81,51,72
48,67,24
39,32,37
23,22,2
87,82,81
75,65,22
68,54,67
48,57,50
98,43,89
20,34,19
74,26,77
45,39,7
81,61,50
43,31,55
24,31,16
23,30,22
49,80,59
97,26,99
37,18,47
52,37,31
65,58,79
84,62,58
46,42,82
89,79,48
56,17,64
76,13,70
96,32,95
39,99,93
73,14,60
72,52,44
68,15,57
52,31,75
65,79,87
99,70,45
93,28,97
80,94,76
58,71,34
34,88,75
84,92,20
89,96,52
72,72,23
67,42,61
87,58,46
36,23,30
22,71,84
46,60,47
62,28,52
38,13,44
58,46,60
92,85,62
86,48,56
65,79,21
89,42,91
43,16,35
69,98,92
28,37,50
81,19,95
96,46,59
46,87,69
67,73,51
53,16,47
60,99,60
45,78,96
84,74,11
20,7,23
46,96,78
87,51,65
63,72,49
39,53,42
67,95,74
92,96,10
82,29,56
95,70,48
49,60,84
62,61,91
67,39,94
43,60,26
62,22,71
88,95,9
13,47,35
21,26,20
71,92,42
52,22,63
36,78,83
69,55,54
87,24,95
89,88,81
47,18,55
68,75,92
55,98,74
93,82,21
19,20,14
19,31,45
81,76,52
28,33,58
83,57,43
70,97,51
84,95,61
56,43,15
74,69,76
86,88,59
39,86,94
23,78,79
54,56,63
43,43,72
91,76,62
53,49,72
82,49,74
32,62,50
62,70,93
12,19,23
83,83,57
98,67,69
77,84,90
28,35,55
49,35,46
69,71,38
23,98,79
75,42,38
71,65,72
1,50,50
79,52,38
60,56,40
90,42,73
58,44,27
20,16,5
70,57,40
78,35,81
47,60,41
40,54,83
40,72,87
73,76,85
84,36,65
39,16,28
37,75,88
24,86,91
75,4,78
86,13,86
35,62,59
48,71,52
45,52,52
65,70,99
22,48,62
92,71,22
33,14,46
45,28,41
52,23,43
43,15,56
48,72,92
13,79,91
60,73,91
77,86,85
29,27,13
43,48,85
76,45,83
63,50,61
65,38,50
76,84,74
50,19,63
53,73,58
30,18,27
45,85,72
99,98,77
49,47,76
44,49,52
35,43,76
51,86,98
80,60,41
51,59,40
20,54,43
78,59,25
43,67,71
69,98,48
81,84,49
7,61,65
31,86,95
56,78,69
33,14,41
99,95,8
90,40,95
13,43,48
65,35,41
81,52,57
69,63,23
48,76,83
79,48,73
83,45,84
40,26,64
53,56,72
49,90,61
48,76,73
35,34,23
96,74,57
41,15,34
74,21,64
21,27,24
27,61,52
72,92,63
19,17,28
37,51,76
86,67,34
89,54,63
85,93,97
64,90,64
15,30,26
92,55,74
46,37,53
13,50,52
34,61,79
40,38,60
19,35,31
42,56,45
27,56,32
48,74,69
71,96,49
48,94,68
91,70,24
61,93,68
36,52,33
22,9,17
79,66,33
86,96,30
32,64,67
31,18,33
58,54,49
55,42,80
81,36,76
43,61,56
95,92,78
43,44,35
25,73,64
89,69,73
64,87,59
63,40,41
83,18,82
65,78,26
90,34,86
49,51,22
37,90,94
91,96,88
92,62,33
29,46,35
48,78,60
68,38,66
94,49,88
72,98,61
38,58,65
64,61,54
74,61,29
46,39,24
48,39,21
41,76,55
38,36,59
66,86,88
43,40,78
84,77,79
80,61,72
31,73,87
99,75,76
78,38,45
47,31,76
87,33,78
6,92,90
98,58,70
54,58,51
32,34,12
95,20,80
74,64,12
56,31,78
71,86,69
24,67,67
81,49,96
33,57,33
90,13,81
92,98,76
96,46,54
4,49,46
85,87,26
23,43,47
65,14,60
65,30,70
20,28,15
67,35,36
57,55,18
37,48,84
54,61,53
87,72,93
30,34,41
75,81,60
56,83,42
56,83,67
61,73,58
70,72,80
38,36,22
90,94,32
11,27,36
42,15,47
99,67,77
40,44,75
21,48,39
52,55,25
46,94,94
80,24,91
74,99,88
71,79,72
58,87,78
73,77,30
83,15,85
66,97,70
68,58,27
20,21,6
41,18,56
86,24,65
83,96,57
67,16,60
56,47,88
48,91,62
40,78,96
71,63,99
78,24,92
90,51,87
83,21,66
91,96,19
29,66,53
69,46,41
39,87,76
78,74,51
92,52,51
38,49,21
82,35,93
97,26,78
82,60,63
29,44,71
66,69,9
50,78,54
42,46,62
53,94,45
52,64,17
30,40,66
37,14,42
66,60,49
82,59,26
58,21,43
64,27,81
86,33,60
53,96,69
67,51,80
41,54,94
84,74,70
77,89,63
73,66,72
9,85,82
42,60,55
80,13,84
61,40,56
74,90,74
86,51,68
50,88,57
99,38,82
82,48,71
67,47,32
78,70,71
43,56,74
14,55,51
78,38,51
85,27,65
24,32,21
47,68,57
48,60,54
29,58,59
90,94,86
73,98,26
90,80,48
30,13,36
60,26,52
25,52,63
53,89,50
73,72,85
60,56,82
54,93,72
74,77,38
15,61,65
28,26,4
78,79,46
54,68,26
90,66,59
77,54,27
42,71,79
55,21,38
61,61,43
11,80,86
17,4,20
77,99,90
46,79,69
67,55,70
31,12,34
21,63,50
36,52,42
48,88,65
40,64,71
63,66,73
49,23,38
65,81,86
72,72,76
62,58,8
31,68,91
75,51,94
56,71,32
92,98,39
77,8,83
46,93,59
42,57,62
80,44,69
69,74,7
35,38,19
73,53,25
40,21,46
66,37,80
55,66,88
24,66,44
54,78,84
90,55,96
49,79,37
53,51,24
47,38,58
87,69,32
82,65,70
53,56,43
36,48,74
14,26,25
79,97,28
79,82,33
98,75,76
85,50,81
38,42,76
21,30,10
95,95,47
47,57,42
67,28,61
86,81,44
25,47,25
89,61,68
58,33,53
51,40,79
32,34,23
61,50,86
82,15,87
62,94,71
52,81,61
63,97,60
35,25,18
32,61,37
60,45,83
86,71,75
49,33,48
42,29,23
43,23,59
28,55,30
59,73,34
40,54,26
93,68,63
68,70,3
79,75,65
66,80,97
61,65,17
41,58,85
48,15,58
24,88,72
18,80,91
81,92,73
49,97,61
43,89,83
87,65,24
92,40,85
56,38,39
20,17,16
65,58,33
8,60,60
86,56,92
54,50,35
88,92,24
57,25,59
92,52,53
66,93,69
83,73,50
38,66,62
45,70,58
41,43,4
59,41,68
48,18,53
87,71,39
92,53,89
53,89,51
89,36,94
35,42,31
71,17,80
50,87,64
92,74,86
34,71,74
56,90,55
97,98,37
67,29,54
28,90,99
76,78,6
43,17,31
22,89,76
95,31,74
61,45,69
76,97,28
27,83,74
45,30,44
52,39,80
72,69,30
43,74,45
62,86,99
54,58,11
37,31,9
85,54,33
97,80,69
43,98,62
56,57,83
75,37,96
81,27,98
42,25,40
35,51,24
13,44,42
10,33,31
30,31,34
73,55,19
49,49,53
61,90,56
96,95,38
64,76,88
34,68,62
66,85,32
96,89,9
42,50,77
77,79,73
51,11,46
59,59,87
38,60,93
80,89,43
35,53,42
59,86,31
86,89,25
72,70,92
71,66,21
99,71,34
15,15,13
28,57,30
68,26,56
48,48,14
95,77,25
76,68,32
89,75,91
22,36,38
24,4,23
73,52,56
63,73,12
95,25,81
54,21,46
31,82,76
63,52,80
66,63,19
72,69,8
94,75,48
32,25,20
32,27,32
99,62,79
74,49,41
42,27,56
45,52,13
6,29,24
88,91,51
99,75,38
41,72,91
78,27,84
74,38,37
59,63,60
57,48,96
63,27,73
27,76,56
53,73,57
46,51,58
17,75,59
83,42,99
68,72,9
70,50,92
92,94,58
52,95,69
54,19,67
85,88,52
10,79,70
76,53,42
89,38,70
56,79,58
70,71,5
46,50,62
81,80,64
50,82,51
54,56,82
82,75,72
46,50,39
74,69,75
49,71,33
5,96,94
36,99,66
50,29,57
43,50,50
52,86,42
4,63,63
98,48,85
40,55,71
34,80,56
97,50,62
61,96,81
83,73,38
79,64,67
36,96,64
51,42,75
34,53,78
64,56,76
72,14,82
73,62,18
69,74,89
72,59,40
90,62,64
67,15,70
60,80,35
97,92,36
39,71,48
48,91,92
61,48,48
88,85,54
55,50,32
72,62,16
17,16,30
59,26,61
30,43,59
45,84,97
21,81,61
72,13,84
72,76,7
75,58,45
80,90,52
43,46,26
67,98,56
62,60,36
49,62,24
77,55,78
91,88,40
98,14,94
73,38,36
85,63,33
62,60,52
84,30,96
74,92,82
57,54,36
38,72,89
70,61,15
40,61,55
36,50,68
92,89,64
68,13,61
44,56,57
72,35,54
1,97,97
71,78,70
38,73,82
13,43,48
25,33,16
92,88,61
28,7,28
78,35,92
70,41,55
84,71,23
31,90,84
64,42,79
77,66,70
69,97,39
34,45,54
32,29,49
90,68,29
94,14,90
22,93,77
74,68,64
31,41,61
86,55,64
35,82,51
96,50,67
77,94,71
74,62,23
35,53,65
37,79,85
49,8,46
64,91,74
90,73,95
26,39,58
12,41,52
80,79,64
97,83,34
71,80,50
40,55,84
98,87,52
85,20,92
82,92,55
41,22,57
90,53,81
21,76,79
91,91,90
12,96,98
87,73,35
54,59,66
55,84,72
78,84,90
44,44,62
65,50,41
14,35,31
47,36,52
84,75,13
99,41,93
79,56,81
71,56,68
19,10,19
75,47,36
58,35,80
93,46,98
17,44,59
80,56,40
70,20,56
25,86,70
5,59,58
33,6,32
80,58,49
86,97,98
92,85,90
69,15,72
76,72,15
73,71,25
89,72,75
84,40,47
55,51,76
23,19,33
74,45,48
76,74,74
62,39,25
57,68,70
64,62,18
80,45,80
97,62,77
50,45,73
47,57,14
17,16,3
94,88,64
36,43,26
80,70,80
16,86,83
38,50,32
21,11,22
59,52,59
81,95,96
79,96,54
32,85,93
12,30,28
76,23,60
44,66,33
14,17,27
50,12,49
69,79,26
62,77,55
64,69,91
36,64,49
44,60,92
60,78,32
40,37,20
67,88,40
57,86,69
75,37,84
75,59,17
46,27,22
39,20,21
73,44,92
62,20,77
27,28,9
52,62,63
75,77,87
46,64,56
42,59,44
28,32,31
51,38,28
62,55,71
44,89,59
70,23,77
99,81,43
59,26,40
87,71,53
55,34,53
88,99,37
37,10,42
57,73,99
52,89,88
95,79,23
32,25,52
57,61,52
92,15,83
88,79,41
60,74,68
92,81,71
46,24,44
31,80,54
27,47,58
85,66,57
7,61,56
52,70,60
64,83,24
47,48,90
45,80,43
91,54,68
26,63,86
55,58,96
86,78,63
59,40,52
72,40,50
98,91,90
8,42,47
42,40,54
69,27,82
44,40,65
95,56,54
93,45,51
50,82,78
82,99,31
91,56,99
65,33,54
49,60,15
52,83,38
97,34,96
44,89,55
50,76,43
84,31,62
54,87,93
63,24,83
56,49,88
45,22,49
33,45,66
46,55,70
25,54,31
39,84,67
63,95,61
54,82,33
33,68,51
63,64,5
44,86,66
6,30,26
77,36,88
93,22,83
27,47,27
77,53,83
49,23,59
35,42,23
54,64,40
51,43,63
58,48,62
95,91,19
34,3,34
27,53,54
63,42,50
58,88,48
41,89,89
87,60,74
28,35,54
64,48,60
5,88,85
79,58,50
97,84,89
44,94,91
38,47,56
35,41,59
84,95,96
61,47,98
60,91,94
19,59,64
57,70,21
80,33,53
20,88,81
26,85,88
81,79,12
37,36,5
44,38,59
73,53,46
61,53,29
33,73,59
51,35,56
69,71,38
97,94,35
80,58,87
26,72,48
93,56,64
19,70,58
85,54,66
75,10,74
33,56,24
21,42,36
36,80,81
66,88,31
81,16,94
42,69,32
32,32,3
36,35,20
96,79,84
54,61,39
58,49,37
51,64,93
72,61,39
48,97,90
80,37,79
11,52,62
50,65,27
74,88,90
70,89,23
70,24,52
39,79,69
23,90,94
48,35,74
42,27,27
12,42,52
77,57,91
56,39,21
93,93,99
92,71,33
73,75,82
92,78,81
55,64,84
70,56,82
36,36,34
41,22,37
16,99,98
60,54,10
49,33,28
96,33,86
55,18,38
72,34,65
52,73,38
77,16,81
71,34,65
35,51,62
52,66,78
40,92,72
76,66,19
29,46,47
62,50,16
84,32,57
39,99,88
22,61,51
67,78,12
41,64,96
73,93,88
65,53,14
27,67,85
80,41,98
92,86,18
